CaptureEventID,NumSpecies,Species,Count
ASG000dyzo,1,baboon,3
ASG000dz0o,1,impala,1
ASG000dz0t,1,baboon,3
ASG000dz17,1,impala,2
ASG000dz1l,1,warthog,1
ASG000dz24,1,impala,3
ASG000dz29,1,baboon,2
ASG000dz2d,1,baboon,3
ASG000dz32,1,impala,1
ASG000dz33,1,impala,2
ASG000dz36,1,impala,1
ASG000dz3c,1,zebra,6
ASG000dz49,1,impala,2
ASG000dz4d,1,buffalo,1
ASG000dz4g,1,impala,1
ASG000dz5p,1,buffalo,1
ASG000dz68,1,warthog,1
ASG000dz72,1,impala,1
ASG000dz7i,1,impala,2
ASG000dz8i,1,giraffe,1
ASG000dz8t,1,giraffe,2
ASG000dz96,1,giraffe,1
ASG000dzaf,1,giraffe,2
ASG000dzb2,1,buffalo,1
ASG000dzb6,1,zebra,2
ASG000dzbq,1,buffalo,1
ASG000dzbt,1,zebra,2
ASG000dzbz,1,human,1
ASG000dzc3,1,zebra,3
ASG000dzc5,1,giraffe,1
ASG000dzcr,1,buffalo,2
ASG000dzd8,1,buffalo,2
ASG000dzdq,1,buffalo,4
ASG000dzdt,1,zebra,2
ASG000dzev,1,gazelleThomsons,1
ASG000dzf8,1,wildebeest,1
ASG000dzhf,1,reedbuck,1
ASG000dzsd,1,elephant,2
ASG000dztv,1,zebra,3
ASG000e03o,1,guineaFowl,6
ASG000e06x,1,reedbuck,1
ASG000e07x,1,wildebeest,11-50
ASG000e07y,2,wildebeest,9
ASG000e07y,2,zebra,1
ASG000e098,1,wildebeest,1
ASG000e09q,1,zebra,5
ASG000e09y,1,zebra,1
ASG000e0a5,1,wildebeest,3
ASG000e0ag,1,wildebeest,2
ASG000e0be,1,zebra,1
ASG000e0bt,2,wildebeest,5
ASG000e0bt,2,zebra,2
ASG000e0c2,1,wildebeest,2
ASG000e0cm,1,zebra,4
ASG000e0d9,1,wildebeest,5
ASG000e0hr,1,human,1
ASG000e3ud,1,gazelleGrants,1
ASG000e3w6,1,wildebeest,11-50
ASG000e3ws,1,zebra,1
ASG000e3xk,1,hyenaSpotted,1
ASG000e3xx,1,zebra,1
ASG000e3y5,1,wildebeest,11-50
ASG000e3yg,1,wildebeest,11-50
ASG000e3yu,1,wildebeest,11-50
ASG000e3yy,1,wildebeest,9
ASG000e3yz,1,wildebeest,6
ASG000e3z2,1,human,1
ASG000e403,2,wildebeest,11-50
ASG000e403,2,zebra,1
ASG000e40d,1,wildebeest,6
ASG000e40j,1,wildebeest,10
ASG000e40y,1,wildebeest,7
ASG000e45t,2,wildebeest,6
ASG000e45t,2,zebra,7
ASG000e47t,1,elephant,1
ASG000e48b,1,wildebeest,11-50
ASG000e4ad,1,human,1
ASG000e4gt,1,wildebeest,1
ASG000e4ht,1,wildebeest,5
ASG000e4jy,1,wildebeest,3
ASG000e4l2,1,wildebeest,2
ASG000e4m4,1,zebra,3
ASG000e4p3,1,elephant,1
ASG000e4qo,2,wildebeest,3
ASG000e4qo,2,zebra,6
ASG000e4ru,1,cheetah,2
ASG000e4sq,1,guineaFowl,1
ASG000e4tl,1,hyenaSpotted,1
ASG000e4y1,2,wildebeest,6
ASG000e4y1,2,zebra,6
ASG000e4zk,1,zebra,11-50
ASG000e51p,1,guineaFowl,2
ASG000e52k,1,guineaFowl,2
ASG000e533,1,wildebeest,3
ASG000e54m,1,zebra,5
ASG000e54s,2,wildebeest,1
ASG000e54s,2,zebra,2
ASG000e54u,2,wildebeest,4
ASG000e54u,2,zebra,4
ASG000e56d,2,wildebeest,3
ASG000e56d,2,zebra,1
ASG000e579,1,zebra,5
ASG000e57c,1,guineaFowl,2
ASG000e57m,1,wildebeest,4
ASG000e57z,1,zebra,11-50
ASG000e586,1,wildebeest,11-50
ASG000e58x,2,wildebeest,2
ASG000e58x,2,zebra,1
ASG000e59y,1,wildebeest,4
ASG000e5ba,1,guineaFowl,1
ASG000e5bm,2,wildebeest,7
ASG000e5bm,2,zebra,8
ASG000e5bu,1,human,1
ASG000e5di,1,elephant,1
ASG000e5e4,1,elephant,5
ASG000e5em,1,zebra,3
ASG000e5gk,1,wildebeest,6
ASG000e5gs,1,wildebeest,11-50
ASG000e5hc,1,wildebeest,8
ASG000e5hn,2,wildebeest,8
ASG000e5hn,2,zebra,2
ASG000e5hy,1,wildebeest,8
ASG000e5ki,1,wildebeest,7
ASG000e5o6,1,wildebeest,7
ASG000e5pj,1,wildebeest,2
ASG000e5qb,1,wildebeest,11-50
ASG000e5rn,1,elephant,1
ASG000e5s2,1,wildebeest,6
ASG000e5sd,1,wildebeest,4
ASG000e5sv,1,wildebeest,9
ASG000e5sx,1,wildebeest,9
ASG000e5t2,1,wildebeest,11-50
ASG000e5tu,1,wildebeest,7
ASG000e5ut,1,wildebeest,10
ASG000e5vj,1,wildebeest,7
ASG000e5xv,1,wildebeest,11-50
ASG000e5xx,1,elephant,1
ASG000e617,2,wildebeest,6
ASG000e617,2,zebra,6
ASG000e61p,1,wildebeest,11-50
ASG000e62i,1,zebra,11-50
ASG000e646,1,wildebeest,11-50
ASG000e679,2,otherBird,1
ASG000e679,2,wildebeest,11-50
ASG000e67u,1,zebra,4
ASG000e68j,1,zebra,2
ASG000e68m,1,zebra,2
ASG000e68p,1,zebra,1
ASG000e69q,1,zebra,2
ASG000e6b5,1,zebra,3
ASG000e6ba,1,wildebeest,11-50
ASG000e6bo,1,zebra,8
ASG000e6br,1,zebra,5
ASG000e6ca,1,wildebeest,7
ASG000e6ck,1,zebra,3
ASG000e6cr,2,wildebeest,6
ASG000e6cr,2,zebra,1
ASG000e6d5,1,zebra,1
ASG000e6dd,1,zebra,3
ASG000e6dr,1,zebra,1
ASG000e6ea,1,otherBird,1
ASG000e6fh,1,wildebeest,7
ASG000e6fn,1,zebra,2
ASG000e6he,1,zebra,2
ASG000e6hs,1,koriBustard,1
ASG000e6id,1,wildebeest,3
ASG000e6j1,1,wildebeest,3
ASG000e6jk,1,wildebeest,11-50
ASG000e6k8,1,wildebeest,11-50
ASG000e6k9,1,wildebeest,1
ASG000e6kb,1,wildebeest,4
ASG000e6kr,1,wildebeest,4
ASG000e6l7,1,wildebeest,4
ASG000e6lf,1,wildebeest,3
ASG000e6md,1,wildebeest,1
ASG000e6mi,2,wildebeest,3
ASG000e6mi,2,zebra,1
ASG000e6mp,1,wildebeest,2
ASG000e6na,1,wildebeest,5
ASG000e6o4,2,wildebeest,3
ASG000e6o4,2,zebra,1
ASG000e6p8,1,wildebeest,2
ASG000e6pq,1,wildebeest,3
ASG000e6pv,1,wildebeest,8
ASG000e6q2,1,wildebeest,2
ASG000e6qr,1,wildebeest,5
ASG000e6qz,1,wildebeest,2
ASG000e6rd,1,wildebeest,1
ASG000e6re,1,wildebeest,1
ASG000e6rh,1,wildebeest,11-50
ASG000e6ri,1,wildebeest,1
ASG000e6rq,1,wildebeest,2
ASG000e6tp,1,wildebeest,2
ASG000e6ug,1,wildebeest,1
ASG000e6ux,1,wildebeest,4
ASG000e6v7,1,wildebeest,4
ASG000e6v8,1,wildebeest,2
ASG000e6vh,1,wildebeest,2
ASG000e6vw,1,wildebeest,11-50
ASG000e6wb,1,wildebeest,3
ASG000e6wc,1,wildebeest,4
ASG000e6wt,1,wildebeest,1
ASG000e6xe,1,wildebeest,4
ASG000e6xh,2,wildebeest,3
ASG000e6xh,2,zebra,3
ASG000e6xk,1,wildebeest,7
ASG000e6xm,1,wildebeest,3
ASG000e6y0,1,gazelleThomsons,1
ASG000e6y1,1,wildebeest,5
ASG000e6y3,1,wildebeest,2
ASG000e6yy,1,wildebeest,6
ASG000e6z9,1,wildebeest,4
ASG000e6ze,1,wildebeest,1
ASG000e70f,1,wildebeest,2
ASG000e70g,1,wildebeest,3
ASG000e70v,1,wildebeest,3
ASG000e711,1,wildebeest,4
ASG000e71z,1,wildebeest,2
ASG000e726,1,wildebeest,4
ASG000e72n,1,wildebeest,4
ASG000e73p,1,wildebeest,6
ASG000e74a,1,wildebeest,6
ASG000e74w,1,wildebeest,1
ASG000e75d,1,wildebeest,3
ASG000e75q,1,wildebeest,4
ASG000e763,1,wildebeest,3
ASG000e76c,1,wildebeest,1
ASG000e76o,1,wildebeest,4
ASG000e76p,2,wildebeest,5
ASG000e76p,2,zebra,2
ASG000e76v,1,impossible,
ASG000e77d,1,human,1
ASG000e7a1,1,gazelleThomsons,2
ASG000e7b2,1,gazelleThomsons,1
ASG000e7b3,1,aardwolf,1
ASG000e7y4,2,impala,4
ASG000e7y4,2,zebra,3
ASG000e7yo,1,impala,3
ASG000e80h,1,impala,5
ASG000e80z,1,zebra,1
ASG000e81v,1,impala,3
ASG000e83f,1,impala,6
ASG000e84i,1,impala,8
ASG000e84p,1,impala,11-50
ASG000e861,1,zebra,5
ASG000e862,1,impala,5
ASG000e879,1,impala,1
ASG000e87d,1,impala,5
ASG000e87s,1,impala,6
ASG000e89d,1,impala,6
ASG000e8a2,1,impala,11-50
ASG000e8bg,1,impala,11-50
ASG000e8dz,2,impala,1
ASG000e8dz,2,zebra,2
ASG000e8eu,1,impala,3
ASG000e8fc,1,impala,1
ASG000e8fy,1,impala,1
ASG000e8g2,1,impala,8
ASG000e8gr,1,impala,11-50
ASG000e8h0,1,impala,4
ASG000e8hg,1,impala,11-50
ASG000e8hx,1,impala,1
ASG000e8jo,1,warthog,1
ASG000e8k7,1,impala,6
ASG000e8m2,1,impala,6
ASG000e8mm,1,impala,9
ASG000e8n2,1,impala,9
ASG000e8nd,1,impala,11-50
ASG000e8np,1,impala,11-50
ASG000e8oj,1,wildebeest,3
ASG000e8ok,1,gazelleGrants,2
ASG000e8oo,1,zebra,3
ASG000e8or,1,wildebeest,3
ASG000e8ou,1,impala,8
ASG000e8p1,1,wildebeest,1
ASG000e8pc,1,human,1
ASG000e8pn,1,wildebeest,2
ASG000e8ps,1,wildebeest,3
ASG000e8pv,1,wildebeest,2
ASG000e8py,1,zebra,1
ASG000e8qa,1,wildebeest,3
ASG000e8qd,1,zebra,4
ASG000e8qz,1,wildebeest,2
ASG000e8r6,1,leopard,1
ASG000e8rd,1,zebra,2
ASG000e8rf,1,wildebeest,5
ASG000e8sd,1,wildebeest,3
ASG000e8sm,1,wildebeest,3
ASG000e8sz,1,wildebeest,4
ASG000e8t5,1,wildebeest,3
ASG000e8t7,1,zebra,1
ASG000e8ub,1,impala,11-50
ASG000e8ux,1,wildebeest,5
ASG000e8wf,1,gazelleThomsons,1
ASG000e8wo,1,eland,1
ASG000e8xi,1,human,1
ASG000e8ye,1,eland,1
ASG000e8zf,1,lionFemale,1
ASG000e90k,1,hyenaSpotted,1
ASG000e910,2,wildebeest,11-50
ASG000e910,2,zebra,1
ASG000e91i,1,wildebeest,11-50
ASG000e91j,1,wildebeest,11-50
ASG000e925,1,wildebeest,11-50
ASG000e92q,1,guineaFowl,9
ASG000e92w,1,wildebeest,7
ASG000e93y,1,wildebeest,11-50
ASG000e946,1,wildebeest,11-50
ASG000e94q,2,wildebeest,4
ASG000e94q,2,zebra,5
ASG000e94s,1,wildebeest,11-50
ASG000e94x,1,serval,1
ASG000e955,1,wildebeest,4
ASG000e959,1,wildebeest,11-50
ASG000e95e,1,wildebeest,3
ASG000e96d,1,eland,1
ASG000e97k,1,wildebeest,11-50
ASG000e981,1,wildebeest,11-50
ASG000e989,1,zebra,3
ASG000e98a,1,hyenaSpotted,1
ASG000e98d,1,zebra,1
ASG000e998,1,zebra,1
ASG000e9a8,1,guineaFowl,1
ASG000e9bm,1,warthog,2
ASG000e9es,1,giraffe,1
ASG000e9et,1,impala,1
ASG000e9f4,1,giraffe,1
ASG000e9f8,1,warthog,1
ASG000e9f9,1,impala,3
ASG000e9fa,1,hartebeest,1
ASG000e9ft,1,giraffe,3
ASG000e9fu,1,warthog,1
ASG000e9gj,1,warthog,1
ASG000e9he,1,buffalo,2
ASG000e9i4,1,giraffe,1
ASG000e9iv,1,giraffe,1
ASG000e9jn,1,warthog,2
ASG000e9jo,1,warthog,1
ASG000e9k3,1,impala,2
ASG000e9kb,1,human,1
ASG000e9kv,1,impala,1
ASG000e9lf,1,giraffe,3
ASG000e9lu,1,warthog,1
ASG000e9t6,1,buffalo,4
ASG000e9tl,1,buffalo,11-50
ASG000e9uv,1,warthog,2
ASG000e9uy,2,buffalo,1
ASG000e9uy,2,warthog,2
ASG000e9w5,1,buffalo,2
ASG000e9wx,1,warthog,2
ASG000e9x0,1,impala,5
ASG000e9z0,1,buffalo,7
ASG000ea0c,1,hartebeest,3
ASG000ea1r,1,buffalo,3
ASG000ea3h,1,buffalo,8
ASG000ea45,1,hyenaSpotted,1
ASG000ea54,1,impala,1
ASG000ea5b,1,guineaFowl,1
ASG000eaak,1,wildebeest,1
ASG000eab7,1,wildebeest,1
ASG000eabf,1,wildebeest,5
ASG000eacy,1,wildebeest,1
ASG000eade,1,wildebeest,1
ASG000eaec,1,gazelleGrants,2
ASG000eaer,1,wildebeest,1
ASG000eaez,1,wildebeest,11-50
ASG000eagb,1,wildebeest,11-50
ASG000eai8,1,wildebeest,10
ASG000eaj3,1,wildebeest,1
ASG000eaju,1,wildebeest,4
ASG000eakq,1,wildebeest,11-50
ASG000ealu,1,wildebeest,11-50
ASG000eaml,1,wildebeest,3
ASG000eao2,2,wildebeest,11-50
ASG000eao2,2,zebra,2
ASG000eap1,1,wildebeest,11-50
ASG000eapa,1,wildebeest,5
ASG000eapb,1,gazelleGrants,9
ASG000eaqo,2,wildebeest,9
ASG000eaqo,2,zebra,1
ASG000ear7,1,wildebeest,8
ASG000ear8,1,wildebeest,11-50
ASG000earp,1,wildebeest,5
ASG000easb,1,warthog,2
ASG000eat6,1,wildebeest,8
ASG000eau9,2,wildebeest,5
ASG000eau9,2,zebra,1
ASG000eauh,1,wildebeest,8
ASG000eav9,1,wildebeest,7
ASG000eawz,1,wildebeest,7
ASG000eaxq,1,wildebeest,3
ASG000eazq,1,wildebeest,1
ASG000eb0g,1,gazelleGrants,3
ASG000eb2c,1,wildebeest,11-50
ASG000eb2q,1,gazelleGrants,1
ASG000eb4g,2,wildebeest,11-50
ASG000eb4g,2,zebra,3
ASG000eb4q,1,wildebeest,1
ASG000eb62,1,wildebeest,1
ASG000eb6a,2,wildebeest,8
ASG000eb6a,2,zebra,5
ASG000eb7b,1,wildebeest,3
ASG000eb7g,2,wildebeest,11-50
ASG000eb7g,2,zebra,2
ASG000eb7w,1,wildebeest,11-50
ASG000eb8l,1,wildebeest,11-50
ASG000ebaa,1,wildebeest,4
ASG000ebe5,1,wildebeest,1
ASG000ebed,1,wildebeest,11-50
ASG000ebf6,1,wildebeest,2
ASG000ebfa,1,wildebeest,7
ASG000ebgn,1,wildebeest,11-50
ASG000ebgx,1,wildebeest,1
ASG000ebha,1,wildebeest,1
ASG000ebhd,1,wildebeest,1
ASG000ebhy,1,wildebeest,1
ASG000ebiu,1,wildebeest,2
ASG000ebjj,1,hyenaSpotted,1
ASG000ebkp,1,wildebeest,2
ASG000eblb,1,giraffe,1
ASG000ebmy,1,giraffe,1
ASG000ebni,1,hippopotamus,2
ASG000ebns,1,hippopotamus,1
ASG000ebon,1,hippopotamus,2
ASG000ebot,1,hippopotamus,2
ASG000ebp0,1,hippopotamus,1
ASG000ebpo,1,giraffe,1
ASG000ebqi,1,hippopotamus,1
ASG000ec2y,1,otherBird,1
ASG000ec83,1,zebra,5
ASG000eck4,1,wildebeest,51+
ASG000ecrt,1,otherBird,2
ASG000ed04,1,impossible,
ASG000ed9c,1,zebra,4
ASG000edek,1,wildebeest,4
ASG000edel,1,wildebeest,6
ASG000edf4,1,wildebeest,3
ASG000edfm,1,wildebeest,5
ASG000edh3,1,wildebeest,4
ASG000edhm,1,wildebeest,5
ASG000edi6,1,wildebeest,3
ASG000edie,1,wildebeest,4
ASG000edjf,1,wildebeest,3
ASG000edk9,1,wildebeest,1
ASG000edkk,1,wildebeest,2
ASG000edl8,1,wildebeest,6
ASG000edle,1,wildebeest,2
ASG000edmk,1,wildebeest,2
ASG000edn4,1,wildebeest,4
ASG000edo1,1,wildebeest,5
ASG000edoh,1,wildebeest,4
ASG000edol,1,wildebeest,4
ASG000edph,1,wildebeest,4
ASG000edpj,1,zebra,2
ASG000edq0,1,wildebeest,3
ASG000edqu,1,zebra,3
ASG000edri,1,wildebeest,2
ASG000ee0z,1,hartebeest,2
ASG000ee5k,1,giraffe,1
ASG000ee5m,1,warthog,1
ASG000ee6j,1,warthog,1
ASG000eef1,1,warthog,2
ASG000eeho,1,hippopotamus,1
ASG000eend,1,giraffe,1
ASG000eepf,1,gazelleGrants,1
ASG000eesz,1,giraffe,1
ASG000eevs,1,giraffe,2
ASG000eez3,1,impala,1
ASG000eez6,1,hippopotamus,1
ASG000ef1s,1,giraffe,2
ASG000ef2j,1,giraffe,2
ASG000ef2x,1,topi,1
ASG000ef3a,1,secretaryBird,1
ASG000efb9,1,human,1
ASG000efbl,1,zebra,3
ASG000efc5,1,giraffe,1
ASG000efle,1,buffalo,1
ASG000efno,1,elephant,2
ASG000efo1,1,human,1
ASG000efpb,1,hippopotamus,1
ASG000efpr,1,hyenaSpotted,1
ASG000efpz,2,elephant,1
ASG000efpz,2,human,5
ASG000efqa,1,elephant,1
ASG000efqv,1,bushbuck,1
ASG000efr2,1,hippopotamus,1
ASG000efrw,1,elephant,1
ASG000efsb,1,elephant,1
ASG000efsq,1,elephant,1
ASG000efss,1,giraffe,1
ASG000eftp,1,giraffe,1
ASG000efw1,1,human,1
ASG000efxm,1,wildebeest,7
ASG000efyh,1,wildebeest,4
ASG000eg2y,1,wildebeest,6
ASG000eg3h,1,wildebeest,4
ASG000eg4y,1,wildebeest,3
ASG000egbx,1,hartebeest,1
ASG000egeq,1,wildebeest,11-50
ASG000eger,1,wildebeest,3
ASG000eget,1,wildebeest,1
ASG000egfr,1,hartebeest,1
ASG000egg8,1,wildebeest,5
ASG000egl2,1,gazelleGrants,2
ASG000egnf,1,gazelleThomsons,1
ASG000egx3,1,wildebeest,6
ASG000egyz,1,hartebeest,1
ASG000ehnd,1,warthog,1
ASG000ehoc,1,wildebeest,11-50
ASG000ehoj,1,wildebeest,3
ASG000ehwa,1,wildebeest,3
ASG000ehwx,1,zebra,1
ASG000ehzq,1,wildebeest,5
ASG000ei56,1,wildebeest,6
ASG000eij3,1,wildebeest,1
ASG000eijx,1,gazelleThomsons,1
ASG000eimf,1,otherBird,1
ASG000eimz,1,zebra,2
ASG000einm,1,buffalo,1
ASG000eio2,1,otherBird,1
ASG000eiq8,1,lionFemale,1
ASG000eiqb,1,guineaFowl,1
ASG000eiqg,1,wildebeest,4
ASG000eirq,1,gazelleThomsons,1
ASG000eis7,1,gazelleThomsons,1
ASG000eis9,1,lionFemale,1
ASG000eiuk,1,reedbuck,1
ASG000eivp,1,serval,1
ASG000eiym,1,zebra,3
ASG000eiz2,1,elephant,6
ASG000ej0m,1,zebra,1
ASG000ej0o,1,zebra,1
ASG000ej19,1,zebra,2
ASG000ej1h,1,elephant,1
ASG000ej4e,1,human,1
ASG000ej6d,1,gazelleGrants,2
ASG000ej6f,1,zebra,1
ASG000ej6h,1,zebra,1
ASG000ej6l,1,gazelleGrants,1
ASG000ej7r,1,wildebeest,10
ASG000ej8m,2,wildebeest,7
ASG000ej8m,2,zebra,9
ASG000ej9e,1,wildebeest,11-50
ASG000ej9i,1,zebra,5
ASG000ej9n,1,wildebeest,11-50
ASG000ejae,1,wildebeest,10
ASG000ejbq,1,wildebeest,11-50
ASG000ejcm,1,wildebeest,11-50
ASG000ejdg,1,wildebeest,11-50
ASG000ejdu,1,wildebeest,11-50
ASG000eje3,1,wildebeest,1
ASG000ejfa,1,zebra,3
ASG000ejff,1,wildebeest,11-50
ASG000ejg2,1,wildebeest,4
ASG000ejg7,1,wildebeest,11-50
ASG000ejgy,2,wildebeest,4
ASG000ejgy,2,zebra,1
ASG000ejit,1,wildebeest,5
ASG000ejj6,1,wildebeest,7
ASG000ejk2,1,wildebeest,8
ASG000ejk5,1,zebra,1
ASG000ejlv,1,zebra,1
ASG000ejme,1,wildebeest,11-50
ASG000ejmg,1,wildebeest,11-50
ASG000ejml,1,wildebeest,1
ASG000ejmu,1,wildebeest,11-50
ASG000ejnx,1,wildebeest,1
ASG000ejoa,1,zebra,1
ASG000ejoz,1,zebra,2
ASG000ejrb,1,wildebeest,11-50
ASG000ejtb,1,zebra,9
ASG000ejtj,1,wildebeest,1
ASG000ejv3,1,gazelleGrants,1
ASG000ejwh,1,wildebeest,4
ASG000ejwt,1,wildebeest,3
ASG000ejxt,1,wildebeest,3
ASG000ejxu,1,wildebeest,4
ASG000ejy7,1,wildebeest,3
ASG000ejyo,1,wildebeest,1
ASG000ejyx,1,zebra,5
ASG000ejza,1,wildebeest,4
ASG000ejze,1,zebra,3
ASG000ek01,1,zebra,2
ASG000ek0e,1,wildebeest,3
ASG000ek1b,2,wildebeest,2
ASG000ek1b,2,zebra,2
ASG000ekau,1,wildebeest,2
ASG000ekc5,1,buffalo,11-50
ASG000ekcg,1,giraffe,1
ASG000ekdi,1,buffalo,1
ASG000ekdm,1,buffalo,4
ASG000ekdq,1,buffalo,5
ASG000ekdt,1,buffalo,2
ASG000ekdw,1,human,1
ASG000eke6,1,zebra,6
ASG000ekf0,1,buffalo,1
ASG000ekf7,1,buffalo,11-50
ASG000ekfb,1,buffalo,11-50
ASG000ekg4,1,buffalo,3
ASG000ekgc,1,buffalo,1
ASG000ekgi,1,buffalo,1
ASG000ekhy,1,zebra,2
ASG000ekie,1,zebra,2
ASG000ekj9,1,buffalo,11-50
ASG000ekjp,1,buffalo,1
ASG000eklu,1,giraffe,1
ASG000ekmm,1,buffalo,3
ASG000ekn7,1,buffalo,2
ASG000eknj,1,buffalo,5
ASG000ekoa,1,buffalo,2
ASG000ekov,1,giraffe,1
ASG000ekpf,1,zebra,1
ASG000ekpk,1,giraffe,1
ASG000ekqi,1,buffalo,8
ASG000ekr7,1,buffalo,4
ASG000ekru,1,buffalo,9
ASG000eks4,1,buffalo,9
ASG000eks8,1,zebra,2
ASG000eksq,1,zebra,3
ASG000elpc,1,impala,1
ASG000elq1,1,human,1
ASG000els6,1,zebra,3
ASG000elwe,1,giraffe,1
ASG000elwq,1,zebra,3
ASG000elxc,1,zebra,7
ASG000elxu,1,zebra,4
ASG000elzr,1,buffalo,3
ASG000em0r,1,buffalo,2
ASG000em1h,1,buffalo,1
ASG000em1o,1,reedbuck,1
ASG000em25,1,wildebeest,2
ASG000em2o,1,zebra,2
ASG000em2x,1,wildebeest,1
ASG000em32,2,wildebeest,3
ASG000em32,2,zebra,1
ASG000em3t,1,wildebeest,3
ASG000em5h,1,wildebeest,3
ASG000em5s,1,zebra,2
ASG000em68,1,wildebeest,1
ASG000em6c,1,wildebeest,1
ASG000em6h,1,zebra,8
ASG000em8c,1,zebra,7
ASG000em90,1,wildebeest,1
ASG000em91,1,wildebeest,4
ASG000em9s,1,zebra,1
ASG000emab,1,wildebeest,1
ASG000emar,1,zebra,2
ASG000emas,1,wildebeest,1
ASG000emay,1,zebra,1
ASG000embf,2,wildebeest,4
ASG000embf,2,zebra,3
ASG000embq,1,wildebeest,1
ASG000embx,1,zebra,1
ASG000emc4,1,wildebeest,4
ASG000emcy,1,wildebeest,1
ASG000emeb,1,zebra,2
ASG000emed,1,wildebeest,1
ASG000emfe,1,wildebeest,5
ASG000emgh,1,wildebeest,4
ASG000emif,1,zebra,1
ASG000emig,1,zebra,1
ASG000emim,1,wildebeest,1
ASG000emja,1,zebra,4
ASG000emjd,1,zebra,7
ASG000emko,1,gazelleThomsons,1
ASG000emlb,1,wildebeest,1
ASG000emlm,1,zebra,9
ASG000emlx,1,wildebeest,3
ASG000emlz,1,wildebeest,1
ASG000emmn,1,gazelleThomsons,7
ASG000emmw,1,wildebeest,1
ASG000emnp,2,wildebeest,1
ASG000emnp,2,zebra,8
ASG000emnx,1,wildebeest,10
ASG000empc,1,gazelleGrants,2
ASG000empt,1,wildebeest,1
ASG000emq6,1,gazelleGrants,2
ASG000emqi,1,zebra,1
ASG000emqu,1,gazelleThomsons,1
ASG000emrk,1,wildebeest,2
ASG000emsb,1,gazelleThomsons,1
ASG000emsg,1,gazelleGrants,1
ASG000emt1,1,zebra,9
ASG000emt7,2,wildebeest,3
ASG000emt7,2,zebra,5
ASG000emtt,1,wildebeest,4
ASG000emvf,1,gazelleThomsons,6
ASG000emxh,1,wildebeest,11-50
ASG000emxo,1,gazelleThomsons,5
ASG000emyc,2,gazelleGrants,2
ASG000emyc,2,gazelleThomsons,7
ASG000emyh,1,human,1
ASG000emyw,1,wildebeest,11-50
ASG000emza,1,wildebeest,2
ASG000emzl,1,wildebeest,51+
ASG000emzm,1,wildebeest,11-50
ASG000emzr,1,wildebeest,11-50
ASG000en0a,1,wildebeest,11-50
ASG000en0j,1,wildebeest,11-50
ASG000en0p,1,wildebeest,11-50
ASG000en14,1,hyenaSpotted,1
ASG000en1p,1,wildebeest,1
ASG000en1q,1,zebra,2
ASG000en22,1,wildebeest,1
ASG000en3k,1,zebra,1
ASG000en3q,1,wildebeest,11-50
ASG000en5c,1,zebra,4
ASG000en5h,1,gazelleGrants,2
ASG000en6d,1,wildebeest,1
ASG000en87,1,wildebeest,2
ASG000en9g,1,wildebeest,9
ASG000eo4i,1,otherBird,1
ASG000eoof,1,wildebeest,11-50
ASG000eosg,1,otherBird,1
ASG000eovc,1,otherBird,2
ASG000eovr,1,wildebeest,11-50
ASG000eovs,1,serval,1
ASG000ep6k,1,wildebeest,2
ASG000ep7e,1,otherBird,1
ASG000epfd,1,wildebeest,11-50
ASG000ept5,1,otherBird,1
ASG000eq2y,1,wildebeest,1
ASG000eqeb,1,wildebeest,1
ASG000eqec,2,wildebeest,11-50
ASG000eqec,2,zebra,2
ASG000eqeh,1,wildebeest,3
ASG000eqfc,1,wildebeest,1
ASG000eqg3,1,wildebeest,1
ASG000eqgk,1,wildebeest,5
ASG000eqgs,1,wildebeest,1
ASG000eqia,1,wildebeest,2
ASG000eqid,1,wildebeest,11-50
ASG000eqiq,1,wildebeest,1
ASG000eqje,1,wildebeest,1
ASG000eqjo,1,wildebeest,5
ASG000eqjs,1,wildebeest,1
ASG000eqkq,1,human,1
ASG000eqks,1,wildebeest,3
ASG000eql4,1,wildebeest,2
ASG000eqm1,1,wildebeest,11-50
ASG000eqo0,1,zebra,10
ASG000eqpz,1,wildebeest,11-50
ASG000equ0,1,otherBird,1
ASG000equx,1,guineaFowl,3
ASG000eqv5,1,hartebeest,1
ASG000eqyk,2,wildebeest,11-50
ASG000eqyk,2,zebra,11-50
ASG000er58,1,zebra,5
ASG000er5j,1,wildebeest,9
ASG000er6b,1,wildebeest,5
ASG000er7l,1,zebra,3
ASG000er95,1,wildebeest,6
ASG000erbc,1,wildebeest,11-50
ASG000erbh,1,wildebeest,4
ASG000erbw,1,wildebeest,7
ASG000erdm,1,wildebeest,11-50
ASG000erfk,1,wildebeest,2
ASG000ergo,1,wildebeest,11-50
ASG000eria,1,wildebeest,11-50
ASG000eric,1,wildebeest,3
ASG000erin,1,wildebeest,10
ASG000eriz,1,wildebeest,2
ASG000erji,1,wildebeest,11-50
ASG000erjv,1,zebra,6
ASG000erka,1,zebra,5
ASG000erkh,1,wildebeest,2
ASG000erks,1,wildebeest,2
ASG000erlb,2,wildebeest,11-50
ASG000erlb,2,zebra,1
ASG000ermr,1,wildebeest,10
ASG000ern0,1,wildebeest,6
ASG000eros,1,wildebeest,11-50
ASG000eroy,1,wildebeest,1
ASG000erp9,1,zebra,1
ASG000erpu,1,wildebeest,1
ASG000erpy,1,wildebeest,1
ASG000err5,1,wildebeest,11-50
ASG000errj,1,wildebeest,11-50
ASG000ertf,1,wildebeest,3
ASG000ertt,1,wildebeest,6
